Age,BusinessTravel,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,ManagerID
1.3223087667694713,1,1,-0.1478390204881271,1,0.254126551274153,1,-1.0256095943610315,6,-0.660142474915869,1,-0.29169424685101636,-0.6774146645015057,0,1.1909723823548246,0.2413431159481017,0.1544242255431904,0.33699820404598185,0.48823402436758206,-0.3691099652316807,0.6701899458246585
0.008644489232712589,2,1,-0.8882101151371906,4,1.1691067076999635,1,-1.0256095943610315,2,0.2470130869657136,2,-0.9374121850814414,1.3272633011566568,1,-0.6603910352951622,-0.932607338779585,0.1544242255431904,0.33699820404598185,-1.1440276547311392,-0.6794834849370837,-1.2182465867786532
-0.4292436032795403,1,1,-0.76481493269568,1,1.1691067076999635,0,0.37981997104601667,6,0.2470130869657136,1,-0.7634506747489683,-0.6774146645015057,1,0.2652906735298312,-0.932607338779585,0.1544242255431904,0.33699820404598185,0.1617816885478378,0.25163707417912523,-1.5359274988053786
-1.0860757420479197,2,1,-0.8882101151371906,3,-1.5758337615774678,1,0.37981997104601667,2,-0.660142474915869,1,-0.6447150407125185,2.530070080551554,0,1.1909723823548246,0.2413431159481017,0.1544242255431904,0.33699820404598185,-0.8175753189113949,-0.05873644552627774,1.2755485726311406
-0.5387156264076035,1,1,-0.8882101151371906,1,1.1691067076999635,1,0.37981997104601667,2,1.1541686488472962,2,-0.7296779273217849,-1.078350257633138,0,0.2652906735298312,-0.932607338779585,-0.6224565529600521,-1.0814842078266476,-0.0014444793620343051,0.25163707417912523,-0.7470199006056774
2.417028998050103,2,1,-0.76481493269568,3,0.254126551274153,0,1.785249536453065,2,-1.5672980367974516,1,-0.814215999498005,0.5253921148933918,1,-1.5860727441201556,2.589244025403475,0.1544242255431904,-1.0814842078266476,-0.9808014868212671,-0.6794834849370837,-0.900565674751928
-0.7576596726637299,2,1,1.826483898576042,1,1.1691067076999635,1,0.37981997104601667,2,0.2470130869657136,0,-0.8093306335179722,-0.6774146645015057,0,-0.6603910352951622,0.2413431159481017,-0.6224565529600521,0.33699820404598185,-0.9808014868212671,-0.6794834849370837,-0.9270390840874884
0.1181165123607758,1,1,1.7030887161345316,1,1.1691067076999635,1,-1.0256095943610315,4,0.2470130869657136,2,0.6420478769848219,-1.078350257633138,0,-0.6603910352951622,-0.932607338779585,-0.6224565529600521,0.33699820404598185,0.32500785645770996,-0.3691099652316807,-1.1211774192149315
-0.10082753389535062,2,1,2.196669445900574,3,0.254126551274153,1,0.37981997104601667,0,0.2470130869657136,1,-0.2689666746830376,1.3272633011566568,0,-0.6603910352951622,1.4152935706757885,0.1544242255431904,-1.0814842078266476,-0.0014444793620343051,1.493131153000737,1.2755485726311406
-0.21029955702341385,2,1,0.8393224390439575,3,-1.5758337615774678,1,1.785249536453065,2,-0.660142474915869,1,-0.8660433603296576,-1.078350257633138,0,0.2652906735298312,0.2413431159481017,1.7081857825496756,0.33699820404598185,-0.32789681518177854,-0.6794834849370837,-1.2270710565571734
-0.8671316957917932,2,1,0.7159272566024469,1,1.1691067076999635,0,-1.0256095943610315,2,0.2470130869657136,2,-0.490719808733223,-1.078350257633138,1,1.1909723823548246,-0.932607338779585,0.1544242255431904,0.33699820404598185,0.32500785645770996,-0.6794834849370837,0.998460221585608
-0.6481876495356668,2,1,2.073274263459063,1,-1.5758337615774678,1,0.37981997104601667,6,0.2470130869657136,0,-0.763025860315922,-0.6774146645015057,0,1.1909723823548246,0.2413431159481017,-1.3993373314632946,-1.0814842078266476,-0.32789681518177854,0.5620105938845282,1.2755485726311406
-0.31977158015147705,2,1,1.2095079863684892,3,-0.6608536051516574,1,0.37981997104601667,2,1.1541686488472962,0,-0.8161276644467136,-1.078350257633138,0,0.2652906735298312,0.2413431159481017,-0.6224565529600521,0.33699820404598185,-0.8175753189113949,-0.3691099652316807,0.4601675650958789
-0.9766037189198564,2,1,1.826483898576042,1,0.254126551274153,1,-1.0256095943610315,2,0.2470130869657136,2,-0.9505814325058777,0.9263277080250243,1,-0.6603910352951622,-0.932607338779585,0.9313050040464329,0.33699820404598185,-0.4911229830916507,-0.6794834849370837,-1.2376604202913977
-0.8671316957917932,2,1,1.4562983512515104,1,-0.6608536051516574,0,1.785249536453065,4,-1.5672980367974516,0,0.7384807532863393,-0.6774146645015057,0,0.2652906735298312,0.2413431159481017,-1.3993373314632946,0.33699820404598185,0.48823402436758206,1.80350467270614,0.6207729150649456
-0.5387156264076035,2,1,-0.5180245678126588,1,-1.5758337615774678,1,1.785249536453065,6,-0.660142474915869,0,-0.6808242675214567,-1.078350257633138,1,1.1909723823548246,1.4152935706757885,1.7081857825496756,-1.0814842078266476,-0.16467064727190645,-0.6794834849370837,-0.08694956117237025
-1.6334358576882357,0,1,0.8393224390439575,3,1.1691067076999635,1,1.785249536453065,2,1.1541686488472962,0,-0.757928087119366,-0.6774146645015057,1,-0.6603910352951622,1.4152935706757885,-0.6224565529600521,-1.0814842078266476,-0.9808014868212671,-0.6794834849370837,-1.4141498158618004
1.760196859281724,2,2,-0.8882101151371906,1,-1.5758337615774678,0,-1.0256095943610315,3,1.1541686488472962,1,1.8954628616880251,-0.2764790713698732,0,0.2652906735298312,-0.932607338779585,0.1544242255431904,0.33699820404598185,2.9366265430156635,0.25163707417912523,-1.617112620767764
0.1181165123607758,2,1,-0.8882101151371906,1,1.1691067076999635,1,0.37981997104601667,6,1.1541686488472962,2,-0.5436092056474914,0.9263277080250243,1,0.2652906735298312,-0.932607338779585,0.1544242255431904,0.33699820404598185,-0.6543491510015228,-0.3691099652316807,-1.2376604202913977
-1.4144918114321092,0,1,0.22234652683640463,4,-1.5758337615774678,0,1.785249536453065,4,0.2470130869657136,0,-0.5293779221404393,-1.078350257633138,0,1.1909723823548246,0.2413431159481017,1.7081857825496756,-1.0814842078266476,-0.4911229830916507,-0.3691099652316807,-0.9288039780431924
-0.10082753389535062,2,2,-0.024443838046616536,1,0.254126551274153,1,-1.0256095943610315,8,-1.5672980367974516,2,-0.6576718809204316,1.728198894288289,0,-0.6603910352951622,-0.932607338779585,0.9313050040464329,0.33699820404598185,-0.32789681518177854,-0.6794834849370837,-0.5811198687694985
-0.31977158015147705,2,1,-0.2712342029296377,1,-1.5758337615774678,0,0.37981997104601667,5,-0.660142474915869,2,1.166268887363996,-1.078350257633138,0,0.2652906735298312,-0.932607338779585,0.9313050040464329,0.33699820404598185,0.8146863601873263,-0.05873644552627774,0.41781011015898223
-1.742907880816299,2,1,0.7159272566024469,1,0.254126551274153,1,0.37981997104601667,6,1.1541686488472962,2,-1.119657576858318,-0.6774146645015057,0,1.1909723823548246,-0.932607338779585,2.485066561052918,0.33699820404598185,-1.1440276547311392,-0.6794834849370837,0.6225378090206497
-0.31977158015147705,2,1,-0.3946293853711483,3,-0.6608536051516574,1,0.37981997104601667,6,-1.5672980367974516,2,-0.7526179067062869,-0.2764790713698732,0,0.2652906735298312,-0.932607338779585,-0.6224565529600521,0.33699820404598185,-0.4911229830916507,-0.3691099652316807,-1.5359274988053786
1.760196859281724,2,1,-0.5180245678126588,4,0.254126551274153,0,0.37981997104601667,3,0.2470130869657136,0,2.674360124678475,0.5253921148933918,0,1.1909723823548246,0.2413431159481017,0.1544242255431904,-1.0814842078266476,1.1411386960070706,0.5620105938845282,0.5325282172797442
-0.5387156264076035,1,1,0.8393224390439575,1,-0.6608536051516574,0,-2.43103915976808,6,-1.5672980367974516,2,-0.5489193860605706,-0.6774146645015057,1,-0.6603910352951622,-0.932607338779585,1.7081857825496756,0.33699820404598185,0.48823402436758206,1.182757633295334,-1.0117539939612819
0.5560046048730287,2,2,-0.1478390204881271,2,0.254126551274153,1,0.37981997104601667,7,-0.660142474915869,1,0.06833598515575022,-1.078350257633138,0,1.1909723823548246,0.2413431159481017,-0.6224565529600521,0.33699820404598185,0.32500785645770996,0.5620105938845282,1.3867368918404945
0.7749486511291551,2,1,-0.2712342029296377,3,-1.5758337615774678,0,-1.0256095943610315,0,1.1541686488472962,1,0.7954058873145479,0.12445652176175928,0,1.1909723823548246,0.2413431159481017,0.9313050040464329,0.33699820404598185,2.4469480392860476,0.8723841135899312,-0.23696554740721276
0.9938926973852815,2,2,-0.8882101151371906,2,-0.6608536051516574,0,0.37981997104601667,3,-1.5672980367974516,2,2.64313626384957,0.12445652176175928,0,1.1909723823548246,-0.932607338779585,-0.6224565529600521,-1.0814842078266476,-0.8175753189113949,-0.05873644552627774,-0.5811198687694985
-0.4292436032795403,2,1,-0.8882101151371906,3,0.254126551274153,1,0.37981997104601667,2,1.1541686488472962,2,-0.8511748551730359,0.5253921148933918,0,1.1909723823548246,-0.932607338779585,0.1544242255431904,0.33699820404598185,-0.9808014868212671,-0.6794834849370837,0.038357909682615855
0.7749486511291551,2,1,0.09895134439489404,4,1.1691067076999635,1,0.37981997104601667,0,1.1541686488472962,1,-0.008130612792589587,-0.2764790713698732,1,1.1909723823548246,-0.932607338779585,1.7081857825496756,1.7554806159186112,-0.4911229830916507,-0.3691099652316807,0.6207729150649456
-0.7576596726637299,2,1,-0.024443838046616536,3,1.1691067076999635,1,-1.0256095943610315,2,0.2470130869657136,2,-0.9127729479647542,-0.6774146645015057,0,-1.5860727441201556,-0.932607338779585,1.7081857825496756,0.33699820404598185,0.48823402436758206,-0.3691099652316807,-0.7470199006056774
0.22758853548883903,2,2,-0.5180245678126588,5,1.1691067076999635,1,0.37981997104601667,8,1.1541686488472962,1,-0.938261813947534,0.12445652176175928,0,0.2652906735298312,0.2413431159481017,2.485066561052918,1.7554806159186112,-0.9808014868212671,-0.6794834849370837,-1.6435860301033245
-1.4144918114321092,2,1,-1.011605297578701,3,-0.6608536051516574,1,0.37981997104601667,6,1.1541686488472962,1,-0.8942935201272387,-0.2764790713698732,1,-1.5860727441201556,0.2413431159481017,-0.6224565529600521,-1.0814842078266476,-0.8175753189113949,-0.05873644552627774,1.46792201380288
0.6654766280010919,2,1,-0.8882101151371906,3,1.1691067076999635,0,1.785249536453065,6,0.2470130869657136,0,-0.8195261799110842,-0.6774146645015057,0,1.1909723823548246,1.4152935706757885,0.1544242255431904,-1.0814842078266476,-0.32789681518177854,-0.3691099652316807,1.6691199247531392
1.4317807898975343,2,2,-0.76481493269568,2,-1.5758337615774678,1,-1.0256095943610315,8,0.2470130869657136,1,-0.8114547056832039,-0.6774146645015057,1,0.2652906735298312,-0.932607338779585,-0.6224565529600521,0.33699820404598185,-0.6543491510015228,-0.6794834849370837,-0.6993677638016685
-0.21029955702341385,2,2,-0.8882101151371906,2,1.1691067076999635,0,0.37981997104601667,8,1.1541686488472962,1,-0.953555133537202,-0.6774146645015057,0,-1.5860727441201556,-0.932607338779585,0.1544242255431904,0.33699820404598185,-0.8175753189113949,-0.05873644552627774,0.5748856722166409
-0.10082753389535062,2,1,-0.5180245678126588,1,-0.6608536051516574,0,-1.0256095943610315,6,-1.5672980367974516,1,-0.6551229943221536,2.530070080551554,1,1.1909723823548246,0.2413431159481017,0.1544242255431904,1.7554806159186112,-0.9808014868212671,-0.6794834849370837,-0.6570103088647719
-0.4292436032795403,1,2,-1.011605297578701,1,0.254126551274153,0,1.785249536453065,7,-1.5672980367974516,1,-0.2394420715863175,-0.2764790713698732,0,-1.5860727441201556,1.4152935706757885,0.1544242255431904,0.33699820404598185,-0.32789681518177854,-0.3691099652316807,0.047182379461136
-0.21029955702341385,2,1,-0.6414197502541694,4,0.254126551274153,1,0.37981997104601667,2,1.1541686488472962,0,-0.9669367881781615,-0.6774146645015057,0,0.2652906735298312,0.2413431159481017,0.1544242255431904,0.33699820404598185,-0.9808014868212671,-0.6794834849370837,-1.0911742219679632
-1.0860757420479197,2,1,-0.8882101151371906,1,1.1691067076999635,0,0.37981997104601667,2,-1.5672980367974516,0,-0.8840979737341267,-0.6774146645015057,0,1.1909723823548246,0.2413431159481017,2.485066561052918,0.33699820404598185,-0.9808014868212671,-0.6794834849370837,-0.9288039780431924
-1.1955477651759827,2,1,1.9498790810175528,1,-1.5758337615774678,1,-2.43103915976808,2,0.2470130869657136,2,-0.8942935201272387,-0.6774146645015057,0,0.2652906735298312,-0.932607338779585,-0.6224565529600521,-1.0814842078266476,-0.9808014868212671,-0.6794834849370837,1.46792201380288
-1.0860757420479197,1,2,-0.1478390204881271,1,1.1691067076999635,1,0.37981997104601667,7,0.2470130869657136,2,0.47212210376628905,-0.6774146645015057,0,1.1909723823548246,-0.932607338779585,-2.176218109966537,0.33699820404598185,0.32500785645770996,-0.3691099652316807,0.1601355926261939
-0.7576596726637299,1,1,-1.011605297578701,3,0.254126551274153,0,0.37981997104601667,2,1.1541686488472962,2,-0.5293779221404393,-0.6774146645015057,0,1.1909723823548246,-0.932607338779585,-0.6224565529600521,0.33699820404598185,0.8146863601873263,0.25163707417912523,-1.2270710565571734
0.44653258174496546,2,1,0.3457417092779152,5,-0.6608536051516574,0,0.37981997104601667,5,0.2470130869657136,1,2.7701557793304232,-0.6774146645015057,0,1.1909723823548246,-0.932607338779585,-2.176218109966537,0.33699820404598185,2.4469480392860476,3.9761193106439605,-1.2376604202913977
-0.31977158015147705,0,2,1.7030887161345316,2,-0.6608536051516574,1,0.37981997104601667,7,0.2470130869657136,2,-0.41106710253703577,-1.078350257633138,0,0.2652906735298312,-0.932607338779585,-0.6224565529600521,0.33699820404598185,0.32500785645770996,1.80350467270614,0.44075373158313463
0.008644489232712589,2,1,1.2095079863684892,1,-0.6608536051516574,1,0.37981997104601667,6,-0.660142474915869,1,-0.7394486592818506,0.5253921148933918,0,-1.5860727441201556,-0.932607338779585,-1.3993373314632946,0.33699820404598185,-0.9808014868212671,-0.6794834849370837,-1.2270710565571734
0.9938926973852815,1,2,-0.5180245678126588,2,-1.5758337615774678,1,0.37981997104601667,7,1.1541686488472962,2,-0.1553288138431437,0.5253921148933918,1,0.2652906735298312,-0.932607338779585,0.9313050040464329,0.33699820404598185,0.32500785645770996,-0.6794834849370837,0.165430274493306
-0.21029955702341385,2,1,-0.1478390204881271,1,1.1691067076999635,1,1.785249536453065,2,1.1541686488472962,1,-0.8993912933237946,-0.6774146645015057,0,1.1909723823548246,-0.932607338779585,-0.6224565529600521,0.33699820404598185,-0.9808014868212671,-0.6794834849370837,-0.5122890044970414
